Frecuencia,Parte Real,Parte Imaginaria
287.041667,-184.150639,-149.009344
287.055556,-70.140145,584.057994
287.069444,467.592655,164.675555
287.083333,325.946022,264.286216
287.097222,72.685669,83.773815
287.111111,-768.194734,68.305543
287.125000,-760.406372,-479.283517
287.138889,44.490457,3.569825
287.152778,102.512357,244.677489
287.166667,485.467035,480.906572
287.180556,591.590013,-503.505475
287.194444,-129.370404,-1186.317717
287.208333,82.527497,-662.422611
287.222222,-550.285118,551.791123
287.236111,-180.711799,354.153142
287.250000,626.075379,205.986569
287.263889,654.033927,-718.303907
287.277778,434.238479,-74.827274
287.291667,499.691688,36.757978
287.305556,-1041.993786,222.713807
287.319444,-772.153681,970.554626
287.333333,442.300876,361.130444
287.347222,326.057364,88.922688
287.361111,457.455173,-710.177107
287.375000,-140.983852,-583.823221
287.388889,-604.717730,255.700197
287.402778,-25.309121,275.823987
287.416667,-397.165791,146.311497
287.430556,244.469446,350.023365
287.444444,-253.139412,42.043198
287.458333,302.470662,-523.403908
287.472222,-296.880121,-353.378161
287.486111,-537.505111,-863.875541
287.500000,-304.469039,473.605691
287.513889,254.099124,341.855011
287.527778,310.224145,8.070487
287.541667,19.286868,-278.124214
287.555556,313.683778,-580.312450
287.569444,103.621393,-291.150077
287.583333,-635.988357,1083.591256
287.597222,-97.364730,990.230548
287.611111,-34.102949,310.059519
287.625000,-184.017083,-338.132798
287.638889,332.340244,-972.052685
287.652778,316.912482,-511.394684
287.666667,111.256081,-3.755337
287.680556,-333.042007,201.214161
287.694444,-1199.864211,892.595465
287.708333,-231.258466,349.487027
287.722222,92.565763,-386.621312
287.736111,310.078694,-222.212831
287.750000,-212.785078,485.132604
287.763889,-154.348664,50.256177
287.777778,811.624589,-462.939242
287.791667,-356.018903,-224.212030
287.805556,86.622884,-313.874710
287.819444,140.319676,367.828535
287.833333,270.080095,-74.647154
287.847222,-13.009553,554.943999
287.861111,-109.149719,-317.923693
287.875000,709.204702,24.599327
287.888889,281.545544,-154.498233
287.902778,-921.988201,52.869326
287.916667,-675.619967,-301.748021
287.930556,-27.721279,189.456429
287.944444,146.027162,-35.178814
287.958333,439.731217,479.121772
287.972222,-206.705275,696.182913
287.986111,102.592792,437.740671
288.000000,-41.353435,-271.020164
288.013889,-234.977971,-176.727711
288.027778,715.399950,-664.614459
288.041667,-134.574737,-95.563395
288.055556,398.901355,-13.257018
288.069444,-431.979001,126.278246
288.083333,-340.881669,-494.653389
288.097222,89.277066,-10.859547
288.111111,-417.377213,258.055970
288.125000,130.803967,737.432678
288.138889,59.323204,208.219197
288.152778,-237.660515,253.072432
288.166667,-193.372704,276.217353
288.180556,79.526923,-80.035781
288.194444,-250.387090,-141.019126
288.208333,365.861401,95.282105
288.222222,566.123185,376.669127
288.236111,133.992542,-14.117923
288.250000,379.128753,-369.232364
288.263889,434.471908,-300.633337
288.277778,268.082759,-389.776747
288.291667,-164.016890,80.139990
288.305556,54.151178,94.083858
288.319444,343.381266,-297.202684
288.333333,261.257623,-322.735219
288.347222,-183.527570,-356.116018
288.361111,-4.074817,493.984014
288.375000,-374.411432,238.569347
288.388889,-17.472712,-238.152854
288.402778,61.108510,-756.066319
288.416667,134.320235,-809.707806
288.430556,-26.141717,-501.566664
288.444444,-181.627550,242.257371
288.458333,331.818264,854.323467
288.472222,112.381706,-87.013451
288.486111,564.167788,-201.465398
288.500000,112.605976,226.136346
288.513889,-482.824265,75.588052
288.527778,-275.867721,-525.604057
288.541667,-413.982518,111.276822
288.555556,289.395548,-322.186677
288.569444,509.135990,123.994586
288.583333,531.388649,621.413063
288.597222,-376.111270,51.686656
288.611111,-124.283491,51.400906
288.625000,-180.332563,-641.846717
288.638889,-72.527399,159.575959
288.652778,-6.414068,340.633840
288.666667,66.128164,125.375897
288.680556,-649.837796,-266.200285
288.694444,191.712972,161.274182
288.708333,324.116534,216.403176
288.722222,-82.688291,486.831975
288.736111,-108.252483,492.112924
288.750000,-174.628464,245.331151
288.763889,-345.604876,-60.823219
288.777778,231.604958,-599.618304
288.791667,677.541354,-645.704098
288.805556,374.811444,928.275022
288.819444,-1119.007903,549.849044
288.833333,-253.220107,-583.073459
288.847222,-195.747233,-823.539757
288.861111,240.266629,-265.505710
288.875000,203.623929,210.411683
288.888889,34.146310,280.610333
288.902778,-376.897166,110.727307
288.916667,350.719009,-7.370128
288.930556,-10.359615,-194.183863
288.944444,161.673781,665.717387
288.958333,-595.452724,847.530215
288.972222,78.614207,-340.066613
288.986111,-13.832394,89.780938
289.000000,141.670790,-230.983196
289.013889,-319.965965,-86.231750
289.027778,40.763822,8.165079
289.041667,17.533178,-96.582943
289.055556,49.594870,-197.166723
289.069444,-134.919631,-205.377157
289.083333,23.783841,-483.368686
289.097222,242.343961,154.999217
289.111111,-161.928065,178.209612
289.125000,-45.062151,-88.526328
289.138889,-772.424371,-200.088260
289.152778,713.998683,30.669819
289.166667,70.430122,10.250830
289.180556,90.846557,22.266791
289.194444,-2.850119,-363.043092
289.208333,-641.618263,-11.116682
289.222222,-241.153578,36.162949
289.236111,108.154861,631.813196
289.250000,1091.587606,3.444841
289.263889,354.386406,-475.359730
289.277778,22.633545,-111.926988
289.291667,-710.649149,-281.974882
289.305556,-235.920325,-275.636499
289.319444,32.007750,-295.905413
289.333333,521.663541,27.152164
289.347222,153.570640,-471.330001
289.361111,-336.190267,-540.285201
289.375000,-198.186166,612.806790
289.388889,250.868591,-440.977502
289.402778,286.177568,198.018912
289.416667,-403.876636,536.848277
289.430556,-322.209795,547.664870
289.444444,-42.937380,7.504915
289.458333,53.770793,102.496790
289.472222,178.394992,-20.793908
289.486111,166.829549,441.115827
289.500000,-585.304354,404.511368
289.513889,-670.422350,-391.347794
289.527778,-256.954747,-56.912327
289.541667,748.069433,136.986443
289.555556,521.699373,-337.520638
289.569444,-191.941306,-47.789862
289.583333,-244.626413,766.461197
289.597222,-377.640471,-395.616922
289.611111,223.768269,259.580289
289.625000,491.701904,-602.722038
289.638889,-141.234243,424.457290
289.652778,-204.865265,-34.080355
289.666667,-173.906400,-433.437945
289.680556,634.911573,-92.782170
289.694444,713.022490,-110.496357
289.708333,544.684296,171.506904
289.722222,-761.788215,-401.027920
289.736111,-667.937848,-76.836418
289.750000,76.399782,-184.441625
289.763889,301.965285,192.773369
289.777778,417.887390,-328.135163
289.791667,131.791002,206.660288
289.805556,-597.295203,-106.945105
289.819444,-854.198625,223.920598
289.833333,44.705737,-31.035651
289.847222,1096.625093,-94.613539
289.861111,755.868188,307.490829
289.875000,-182.926923,55.142118
289.888889,-528.938723,-278.366998
289.902778,-701.727139,-204.677197
289.916667,444.317294,4.313490
289.930556,424.805495,-85.248719
289.944444,-394.384731,367.274915
289.958333,33.255097,66.169590
289.972222,-329.763391,631.388483
289.986111,137.527119,238.978914
290.000000,327.519029,-305.367595
290.013889,738.591220,6.021831
290.027778,-11.966699,541.487687
290.041667,-189.393784,-535.200064
290.055556,413.477362,-697.010511
290.069444,552.229280,-178.155880
290.083333,325.393964,225.154502
290.097222,389.721751,549.857866
290.111111,157.598503,-51.335350
290.125000,589.657535,-151.637748
290.138889,582.721276,-435.219408
290.152778,14.363167,23.518318
290.166667,-575.238726,146.188528
290.180556,-406.329692,460.963107
290.194444,447.775522,449.404429
290.208333,377.387907,-405.404577
290.222222,496.730327,-446.287594
290.236111,-106.688230,-235.874873
290.250000,24.273971,738.961858
290.263889,-300.230738,436.477497
290.277778,27.418538,-735.934670
290.291667,-541.782950,526.803422
290.305556,-171.675667,-86.546542
290.319444,162.607728,6.948644
290.333333,143.073378,-433.810502
290.347222,-1114.899813,293.104304
290.361111,-612.932568,-509.433483
290.375000,348.015142,100.225133
290.388889,1011.688088,258.921533
290.402778,-594.019857,410.776931
290.416667,-697.557305,-272.252885
290.430556,-534.920048,-181.028610
290.444444,-379.976085,301.685664
290.458333,-58.228485,160.071826
290.472222,251.707204,132.779063
290.486111,300.284136,412.657252
290.500000,257.470000,-422.131910
290.513889,58.779017,-192.855753
290.527778,-463.559989,-249.147917
290.541667,245.857544,506.908757
290.555556,-690.930641,778.914675
290.569444,-118.441653,244.235732
290.583333,-173.926640,-297.216750
290.597222,106.093994,-686.560291
290.611111,-446.705579,100.478898
290.625000,8.867788,-59.788816
290.638889,-76.162117,319.558664
290.652778,-810.988596,425.826378
290.666667,-198.981882,-391.615799
290.680556,456.843428,51.970410
290.694444,-54.018455,-65.576007
290.708333,240.105587,260.585373
290.722222,-773.410189,-674.688999
290.736111,-329.153398,-400.491742
290.750000,49.909375,248.791593
290.763889,363.541894,345.761219
290.777778,-249.757798,-160.792373
290.791667,416.052493,40.424444
290.805556,-231.096632,-188.106581
290.819444,380.440159,37.531264
290.833333,216.000129,-417.030173
290.847222,-115.253539,-356.335463
290.861111,683.418040,148.559235
290.875000,-149.453250,145.815718
290.888889,19.376980,-651.977521
290.902778,288.262618,-419.925425
290.916667,-231.865414,-177.724253
290.930556,195.626549,-55.429592
290.944444,447.973718,205.214601
290.958333,191.636294,137.470033
290.972222,-219.976289,-360.381488
290.986111,423.730447,412.546058
291.000000,-919.023725,716.155821
291.013889,263.085679,314.037688
291.027778,-469.084074,-336.310841
291.041667,186.749709,113.875356
291.055556,-33.664058,143.950877
291.069444,405.418956,-197.778702
291.083333,-292.126496,695.257153
291.097222,-163.869505,6.356250
291.111111,-638.908898,116.786009
291.125000,183.171967,-26.876999
291.138889,80.233003,581.399353
291.152778,565.962396,-104.967106
291.166667,-760.345758,30.019634
291.180556,47.142818,-348.546456
291.194444,1.183118,18.729536
291.208333,253.523444,198.569725
291.222222,658.237771,154.306699
291.236111,449.110037,-46.825867
291.250000,-55.155970,411.120956
291.263889,-18.194613,-221.147124
291.277778,459.975477,215.776888
291.291667,167.966299,-24.029619
291.305556,-83.769556,62.481021
291.319444,-693.178219,-111.807880
291.333333,-49.065271,-5.846849
291.347222,-161.252150,164.543843
291.361111,503.529248,-330.507888
291.375000,-157.597406,417.930319
291.388889,84.804328,283.551557
291.402778,-485.188249,-271.509577
291.416667,799.305979,-344.452644
291.430556,-32.913324,-397.427087
291.444444,700.517757,-612.025471
291.458333,172.534141,16.021145
291.472222,-464.741688,506.658973
291.486111,-759.925525,-459.668758
291.500000,390.256547,382.520387
291.513889,277.145418,437.957097
291.527778,549.288257,710.789633
291.541667,-425.725730,-275.572256
291.555556,-230.639770,31.413172
291.569444,-508.929122,-150.089061
291.583333,-37.782152,-578.286210
291.597222,572.332584,431.137912
291.611111,-82.735699,177.096549
291.625000,-194.927032,-685.747050
291.638889,-287.428036,-85.187301
291.652778,-25.241007,306.610782
291.666667,-323.997003,-240.913609
291.680556,7.157633,586.706045
291.694444,96.297903,440.116131
291.708333,324.423213,67.771098
291.722222,-1.622174,-84.646655
291.736111,-20.882717,-378.183053
291.750000,-152.153201,585.892544
291.763889,-479.002909,421.115824
291.777778,-141.861566,73.241087
291.791667,-504.594615,-314.915218
291.805556,552.220289,-555.135723
291.819444,-136.109940,-423.014891
291.833333,-256.089314,-67.898575
291.847222,-978.260349,236.082205
291.861111,-92.163282,109.028424
291.875000,558.208886,228.295567
291.888889,51.701823,7.800091
291.902778,524.148552,156.337804
291.916667,284.005656,-4.344093
291.930556,-380.071248,-230.106785
291.944444,-566.370673,-369.201182
291.958333,-43.557641,-275.943168
291.972222,246.825508,19.691470
291.986111,632.765803,568.376386
292.000000,84.764583,-244.772338
292.013889,-169.521198,-773.605138
292.027778,-29.534010,-255.065256
292.041667,494.867452,555.874946
292.055556,608.976681,728.544349
292.069444,245.115320,231.309966
292.083333,-216.546501,-999.379720
292.097222,97.016128,-79.615293
292.111111,105.941026,257.983457
292.125000,-463.373023,-124.224091
292.138889,366.985597,264.020757
292.152778,316.836560,269.902156
292.166667,-120.332470,-242.110778
292.180556,-19.613238,-236.913059
292.194444,468.865060,-88.266027
292.208333,-214.450135,-62.511909
292.222222,-790.974829,136.971972
292.236111,-559.133065,82.056792
292.250000,292.986451,353.003971
292.263889,409.405033,-288.367670
292.277778,192.052829,-865.308170
292.291667,-1033.013318,-259.582525
292.305556,-639.645298,250.029778
292.319444,754.764241,-5.152256
292.333333,354.510581,-417.876359
292.347222,1026.985276,-437.206267
292.361111,104.698579,-302.380630
292.375000,-306.613293,211.846082
292.388889,-825.280141,190.771802
292.402778,-206.406656,445.186934
292.416667,206.675594,240.586773
292.430556,150.512795,408.603025
292.444444,-447.435404,9.941986
292.458333,-850.485024,-173.778112
292.472222,-40.231595,-144.250872
292.486111,629.424363,398.823207
292.500000,534.519926,-618.608509
292.513889,696.883294,-144.787194
292.527778,-241.061276,-428.225308
292.541667,-405.190152,32.476867
292.555556,570.868496,-18.574716
292.569444,-8.318114,482.347347
292.583333,348.250399,384.519271
292.597222,26.114482,-454.631475
292.611111,-501.262808,-277.486513
292.625000,-69.319890,-147.069440
292.638889,420.446219,-31.302480
292.652778,-325.692645,843.737189
292.666667,230.089335,413.575750
292.680556,127.070609,-102.676766
292.694444,-456.856817,-424.147587
292.708333,305.750650,19.449329
292.722222,259.504029,140.794061
292.736111,-420.837418,359.727073
292.750000,-105.600345,387.242431
292.763889,-12.422339,24.402249
292.777778,-419.147244,-125.310288
292.791667,-135.309481,419.740740
292.805556,-287.365900,621.731833
292.819444,-96.079444,768.144151
292.833333,-285.704795,212.509794
292.847222,141.258789,-297.208922
292.861111,259.010295,-20.174850
292.875000,-441.602610,-262.753340
292.888889,301.739551,202.340789
292.902778,289.598857,202.296782
292.916667,-323.136714,-521.402860
292.930556,260.876675,-983.108225
292.944444,-158.486421,-876.171226
292.958333,-221.632272,516.602105
292.972222,-45.951332,500.734858
292.986111,-213.106758,-277.726407
293.000000,279.615921,54.322766
293.013889,-213.051485,-311.851489
293.027778,281.470016,-371.849610
293.041667,185.653121,-177.261348
293.055556,-253.381600,168.997098
293.069444,-93.959850,-455.000995
293.083333,-26.005799,-656.567232
293.097222,652.136739,-404.545752
293.111111,-17.159045,320.501406
293.125000,-1.807761,4.442704
293.138889,217.002580,174.318320
293.152778,-788.921781,25.631779
293.166667,-184.789906,-76.193421
293.180556,360.251494,-650.224255
293.194444,259.044729,549.560288
293.208333,-67.437457,-291.131031
293.222222,-510.064981,-359.383787
293.236111,-580.648007,-375.523059
293.250000,564.189420,329.833720
293.263889,946.775855,373.661398
293.277778,225.967281,512.467343
293.291667,-360.838927,-543.750115
293.305556,402.977863,-1161.543360
293.319444,77.458780,-241.255918
293.333333,25.578886,449.629126
293.347222,-196.325287,671.706771
293.361111,671.760117,248.695434
293.375000,521.543156,-661.324662
293.388889,241.867472,-181.392207
293.402778,142.113745,607.956546
293.416667,-209.419366,613.357499
293.430556,-464.380189,514.202969
293.444444,146.188708,12.712136
293.458333,270.422497,-264.527547
293.472222,-47.311486,-139.760579
293.486111,-7.518002,216.185818
293.500000,-359.822020,690.117353
293.513889,-303.703364,-330.352944
293.527778,-186.858997,45.133699
293.541667,105.837317,108.349668
